entry_ts,exit_ts,entry,exit,ret_net,reason,nights
2020-08-28 23:00:00,2020-08-31 16:30:00,11997.8501953125,12020.9001953125,0.0018711685539107826,window,3
2020-08-31 23:00:00,2020-09-01 16:30:00,12097.9498046875,12201.299609375,0.008493158456293925,window,1
2020-09-01 23:00:00,2020-09-02 16:30:00,12298.15,12435.299609375,0.011103264261291422,window,1
2020-09-02 23:00:00,2020-09-03 16:30:00,12416.3501953125,12229.9998046875,-0.015056791060514517,window,1
2020-09-03 23:00:00,2020-09-04 16:30:00,11773.65,11714.2,-0.00510037244185099,window,1
2020-09-04 23:00:00,2020-09-07 16:30:00,11616.050390625,11458.100390625,-0.01364921764870789,window,3
2020-09-08 23:00:00,2020-09-09 16:30:00,11069.749609375,11292.799609375,0.020095305481129186,window,1
2020-09-10 23:00:00,2020-09-11 16:30:00,11156.050390625,11245.2,0.007937361904479552,window,1
2020-09-11 23:00:00,2020-09-14 16:30:00,11082.4498046875,11243.100390625,0.014441805625846835,window,3
2020-09-15 23:00:00,2020-09-16 16:30:00,11437.550390625,11466.100390625,0.0024437050806710176,window,1
2020-09-16 23:00:00,2020-09-17 16:30:00,11251.15,10964.9001953125,-0.025495154245343713,window,1
2020-09-17 23:00:00,2020-09-18 16:30:00,11083.249609375,11130.100390625,0.004173034342822965,window,1
2020-09-29 23:00:00,2020-09-30 16:30:00,11323.22,11331.299609375,0.0006605549812687012,window,1
2020-09-30 23:00:00,2020-10-01 16:30:00,11413.4498046875,11564.9001953125,0.013216897012421862,window,1
2020-10-01 23:00:00,2020-10-02 16:30:00,11582.22,11324.4001953125,-0.02231176792424066,window,1
2020-10-02 23:00:00,2020-10-05 16:30:00,11261.15,11339.799609375,0.006930873789533137,window,3
2020-10-06 23:00:00,2020-10-07 16:30:00,11291.190390624999,11400.299609375,0.009610077856812702,window,1
2020-10-08 23:00:00,2020-10-09 16:30:00,11550.9498046875,11616.7,0.005640245729927979,window,1
2020-10-09 23:00:00,2020-10-12 16:30:00,11724.690390624999,11923.2,0.0168797301064128,window,3
2020-10-12 23:00:00,2020-10-13 16:30:00,12084.889609374999,12159.9998046875,0.006165566895596587,window,1
2020-10-13 23:00:00,2020-10-14 16:30:00,12082.550390625,12117.600390625,0.0028512192282459897,window,1
2020-10-14 23:00:00,2020-10-15 16:30:00,11987.050390625,11784.100390625,-0.01698082458710561,window,1
2020-10-15 23:00:00,2020-10-16 16:30:00,11902.190390624999,11972.600390625,0.005865306948457902,window,1
2020-10-16 23:00:00,2020-10-19 16:30:00,11837.8501953125,11921.4001953125,0.007007184466048343,window,3
2020-10-19 23:00:00,2020-10-20 16:30:00,11642.389609374999,11678.7,0.0030672732852236786,window,1
2020-10-20 23:00:00,2020-10-21 16:30:00,11675.8501953125,11680.7,0.0003639824609266792,window,1
2020-10-21 23:00:00,2020-10-22 16:30:00,11665.050390625,11697.9998046875,0.0027731911118446394,window,1
2020-10-22 23:00:00,2020-10-23 16:30:00,11666.789999999999,11687.9998046875,0.0017665360126908666,window,1
2020-10-23 23:00:00,2020-10-26 16:30:00,11693.0,11588.7,-0.008971179338065446,window,3
2020-10-26 23:00:00,2020-10-27 16:30:00,11509.249609375,11548.799609375,0.003384234535001647,window,1
2020-10-28 23:00:00,2020-10-29 16:30:00,11155.550390625,11201.600390625,0.004074205073574565,window,1
2020-11-05 23:00:00,2020-11-06 16:30:00,12074.690390624999,12039.299609375,-0.0029806794282644464,window,1
2020-11-06 23:00:00,2020-11-09 16:30:00,12086.490195312499,12200.9001953125,0.009416298541667669,window,3
2020-11-09 23:00:00,2020-11-10 16:30:00,11834.8501953125,11699.9001953125,-0.011453461409565371,window,1
2020-11-10 23:00:00,2020-11-11 16:30:00,11628.789999999999,11725.799609375,0.00829059681832776,window,1
2020-11-11 23:00:00,2020-11-12 16:30:00,11889.490195312499,11924.100390625,0.0028605259564375932,window,1
2020-11-12 23:00:00,2020-11-13 16:30:00,11830.9498046875,11894.600390625,0.005329291982332647,window,1
2020-11-13 23:00:00,2020-11-16 16:30:00,11938.990195312499,11920.600390625,-0.0015905704231966055,window,3
2020-11-16 23:00:00,2020-11-17 16:30:00,12018.889609374999,12032.4998046875,0.001082478975624623,window,1
2020-11-17 23:00:00,2020-11-18 16:30:00,11982.889609374999,11960.9998046875,-0.0018768264934947811,window,1
2020-11-18 23:00:00,2020-11-19 16:30:00,11895.050390625,11872.600390625,-0.0019377807779751486,window,1
2020-11-19 23:00:00,2020-11-20 16:30:00,11984.550390625,11984.299609375,-7.098983460109094e-05,window,1
2020-11-20 23:00:00,2020-11-23 16:30:00,11906.789999999999,11948.7,0.0034694489446779253,window,3
2020-11-23 23:00:00,2020-11-24 16:30:00,11906.3501953125,11951.299609375,0.0037248538246390022,window,1
2020-11-24 23:00:00,2020-11-25 16:30:00,12076.589804687499,12112.4001953125,0.0029155905097757685,window,1
2020-11-25 23:00:00,2020-11-26 16:30:00,12154.8501953125,12199.4998046875,0.003624035563349745,window,1
2020-11-30 23:00:00,2020-12-01 16:30:00,12275.8501953125,12376.299609375,0.008133808451053624,window,1
2020-12-01 23:00:00,2020-12-02 16:30:00,12451.589804687499,12390.100390625,-0.0049864647837278,window,1
2020-12-02 23:00:00,2020-12-03 16:30:00,12458.550390625,12463.7,0.0003651796743884948,window,1
2020-12-03 23:00:00,2020-12-04 16:30:00,12471.15,12473.2,0.00011626834734576134,window,1
2020-12-04 23:00:00,2020-12-07 16:30:00,12529.089804687499,12532.799609375,0.0002482067521248195,window,3
2020-12-07 23:00:00,2020-12-08 16:30:00,12597.289999999999,12575.100390625,-0.0018090882542990063,window,1
2020-12-08 23:00:00,2020-12-09 16:30:00,12636.15,12630.7,-0.00047878507298496054,window,1
2020-12-09 23:00:00,2020-12-10 16:30:00,12359.389609374999,12264.9001953125,-0.007693698238169458,window,1
2020-12-10 23:00:00,2020-12-11 16:30:00,12400.289999999999,12331.100390625,-0.005628062680388792,window,1
2020-12-11 23:00:00,2020-12-14 16:30:00,12378.589804687499,12420.799609375,0.0033614333574366407,window,3
2020-12-14 23:00:00,2020-12-15 16:30:00,12454.990195312499,12561.799609375,0.008527458664919234,window,1
2020-12-15 23:00:00,2020-12-16 16:30:00,12594.9498046875,12614.4001953125,0.0014966626240928316,window,1
2020-12-16 23:00:00,2020-12-17 16:30:00,12667.990195312499,12732.4998046875,0.005044968332754944,window,1
2020-12-17 23:00:00,2020-12-18 16:30:00,12749.9498046875,12773.4001953125,0.0017921945556679901,window,1
2020-12-18 23:00:00,2020-12-21 16:30:00,12701.9498046875,12583.600390625,-0.00936465785895344,window,3
2020-12-21 23:00:00,2020-12-22 16:30:00,12691.190390624999,12724.9001953125,0.002608880937753478,window,1
2020-12-22 23:00:00,2020-12-23 16:30:00,12719.389609374999,12718.600390625,-0.00010922055166659758,window,1
2020-12-23 23:00:00,2020-12-24 16:30:00,12654.289999999999,12665.4998046875,0.0008384353991809635,window,1
2020-12-28 23:00:00,2020-12-29 16:30:00,12839.589804687499,12896.4998046875,0.0043856541257606164,window,1
2020-12-29 23:00:00,2020-12-30 16:30:00,12850.889609374999,12900.9001953125,0.003844915600353114,window,1
2020-12-30 23:00:00,2020-12-31 16:30:00,12850.15,12849.600390625,-8.946272027944487e-05,window,1
2020-12-31 23:00:00,2021-01-04 16:30:00,12877.9498046875,12938.9001953125,0.004686335289413374,window,4
2021-01-04 23:00:00,2021-01-05 16:30:00,12698.190390624999,12659.600390625,-0.0030862665304602836,window,1
2021-01-05 23:00:00,2021-01-06 16:30:00,12801.15,12607.600390625,-0.015166575610394294,window,1
2021-01-06 23:00:00,2021-01-07 16:30:00,12629.249609375,12737.299609375,0.008508027263966525,window,1
2021-01-07 23:00:00,2021-01-08 16:30:00,12935.65,13027.799609375,0.007077310330366166,window,1
2021-01-08 23:00:00,2021-01-11 16:30:00,13100.789999999999,12973.4998046875,-0.009762021627130756,window,3
2021-01-11 23:00:00,2021-01-12 16:30:00,12906.249609375,12911.4001953125,0.0003525877830687221,window,1
2021-01-12 23:00:00,2021-01-13 16:30:00,12891.990195312499,12899.4998046875,0.0005359614202556555,window,1
2021-01-13 23:00:00,2021-01-14 16:30:00,12974.65,12991.600390625,0.0012601797061963975,window,1
2021-01-14 23:00:00,2021-01-15 16:30:00,12903.789999999999,12895.9001953125,-0.0006579310952439808,window,1
2021-01-15 23:00:00,2021-01-18 16:30:00,12807.789999999999,12807.2,-9.291220421308646e-05,window,3
2021-01-19 23:00:00,2021-01-20 16:30:00,12993.289999999999,13144.4001953125,0.0115836862959652,window,1
2021-01-20 23:00:00,2021-01-21 16:30:00,13293.889609374999,13345.9998046875,0.0038747271736163744,window,1
2021-01-21 23:00:00,2021-01-22 16:30:00,13406.4498046875,13356.4001953125,-0.0037780031337818847,window,1
2021-01-22 23:00:00,2021-01-25 16:30:00,13365.550390625,13506.299609375,0.01048585465274262,window,3
2021-01-25 23:00:00,2021-01-26 16:30:00,13483.990195312499,13502.9001953125,0.0013579066533559823,window,1
2021-01-26 23:00:00,2021-01-27 16:30:00,13493.3501953125,13397.299609375,-0.007162830915859183,window,1
2021-01-27 23:00:00,2021-01-28 16:30:00,13129.8501953125,13164.2,0.002570463804647988,window,1
2021-01-28 23:00:00,2021-01-29 16:30:00,13197.8501953125,13118.299609375,-0.006073003159709004,window,1
2021-01-29 23:00:00,2021-02-01 16:30:00,12925.749609375,13062.2,0.010510058969923826,window,3
2021-02-01 23:00:00,2021-02-02 16:30:00,13241.089804687499,13362.9998046875,0.009161632598931286,window,1
2021-02-02 23:00:00,2021-02-03 16:30:00,13458.050390625,13540.799609375,0.006104095048360569,window,1
2021-02-03 23:00:00,2021-02-04 16:30:00,13400.789999999999,13460.2,0.004388547242364195,window,1
2021-02-04 23:00:00,2021-02-05 16:30:00,13559.389609374999,13596.100390625,0.0026631568448357425,window,1
2021-02-05 23:00:00,2021-02-08 16:30:00,13603.389609374999,13672.600390625,0.005043653326132587,window,3
2021-02-08 23:00:00,2021-02-09 16:30:00,13693.15,13652.4001953125,-0.003019743790690886,window,1
2021-02-09 23:00:00,2021-02-10 16:30:00,13687.889609374999,13749.100390625,0.004428058888529363,window,1
2021-02-10 23:00:00,2021-02-11 16:30:00,13657.289999999999,13722.799609375,0.004752744459186389,window,1
2021-02-11 23:00:00,2021-02-12 16:30:00,13732.389609374999,13698.600390625,-0.002504241412326451,window,1
2021-02-12 23:00:00,2021-02-15 16:30:00,13809.249609375,13856.299609375,0.0033636874786061167,window,3
2021-02-16 23:00:00,2021-02-17 16:30:00,13771.65,13638.799609375,-0.00969022525441751,window,1
2021-02-17 23:00:00,2021-02-18 16:30:00,13703.8501953125,13545.299609375,-0.011613567258049677,window,1
2021-02-18 23:00:00,2021-02-19 16:30:00,13640.389609374999,13697.100390625,0.00411357614092173,window,1
2021-02-19 23:00:00,2021-02-22 16:30:00,13582.3501953125,13394.4998046875,-0.013874652612773625,window,3
2021-02-22 23:00:00,2021-02-23 16:30:00,13232.089804687499,13004.9001953125,-0.017214938285432684,window,1
2021-02-23 23:00:00,2021-02-24 16:30:00,13193.389609374999,13079.600390625,-0.008670191826118384,window,1
